GoalID,GoalDesc,TargetID,TargetDesc,Indicator,Region,NumDataPoints,Count,TotalCountries,Ratio,WorldAvailability
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Oceania,At least 1 data point,15,20,0.75,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Sub-Saharan Africa,At least 1 data point,50,51,0.98,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Latin America and the Caribbean,At least 1 data point,35,48,0.73,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Northern Africa,At least 2 data points,5,6,0.83,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Southern Asia,At least 2 data points,9,9,1,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Caucasus and Central Asia,At least 2 data points,8,8,1,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Eastern Asia,At least 2 data points,3,6,0.5,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,South-eastern Asia,At least 2 data points,9,11,0.82,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Western Asia,At least 2 data points,9,13,0.69,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Developed regions,At least 2 data points,10,55,0.18,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Oceania,At least 2 data points,15,20,0.75,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Sub-Saharan Africa,At least 2 data points,50,51,0.98,0.68
6,Ensure availability and sustainable management of water and sanitation for all,6.a,"By 2030, expand international cooperation and capacity-building support to developing countries in water- and sanitation-related activities and programmes, including water harvesting, desalination, water efficiency, wastewater treatment, recycling and reuse technologies",6.a.1 - Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,Latin America and the Caribbean,At least 2 data points,35,48,0.73,0.68
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Northern Africa,At least 1 data point,5,6,0.83,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Southern Asia,At least 1 data point,9,9,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Caucasus and Central Asia,At least 1 data point,8,8,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Eastern Asia,At least 1 data point,6,6,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,South-eastern Asia,At least 1 data point,11,11,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Western Asia,At least 1 data point,13,13,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Developed regions,At least 1 data point,55,55,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Oceania,At least 1 data point,15,20,0.75,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Sub-Saharan Africa,At least 1 data point,49,51,0.96,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Latin America and the Caribbean,At least 1 data point,39,48,0.81,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Northern Africa,At least 2 data points,5,6,0.83,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Southern Asia,At least 2 data points,9,9,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Caucasus and Central Asia,At least 2 data points,8,8,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Eastern Asia,At least 2 data points,6,6,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,South-eastern Asia,At least 2 data points,11,11,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Western Asia,At least 2 data points,13,13,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Developed regions,At least 2 data points,55,55,1,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Oceania,At least 2 data points,15,20,0.75,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Sub-Saharan Africa,At least 2 data points,49,51,0.96,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.1 - Proportion of population with access to electricity,Latin America and the Caribbean,At least 2 data points,39,48,0.81,0.93
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Northern Africa,At least 1 data point,5,6,0.83,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Southern Asia,At least 1 data point,9,9,1,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Caucasus and Central Asia,At least 1 data point,8,8,1,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Eastern Asia,At least 1 data point,4,6,0.67,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,South-eastern Asia,At least 1 data point,11,11,1,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Western Asia,At least 1 data point,12,13,0.92,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Developed regions,At least 1 data point,49,55,0.89,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Oceania,At least 1 data point,14,20,0.7,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Sub-Saharan Africa,At least 1 data point,49,51,0.96,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Latin America and the Caribbean,At least 1 data point,33,48,0.69,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Northern Africa,At least 2 data points,5,6,0.83,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Southern Asia,At least 2 data points,9,9,1,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Caucasus and Central Asia,At least 2 data points,8,8,1,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Eastern Asia,At least 2 data points,4,6,0.67,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,South-eastern Asia,At least 2 data points,11,11,1,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Western Asia,At least 2 data points,12,13,0.92,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Developed regions,At least 2 data points,49,55,0.89,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Oceania,At least 2 data points,14,20,0.7,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Sub-Saharan Africa,At least 2 data points,49,51,0.96,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.1,"By 2030, ensure universal access to affordable, reliable and modern energy services",7.1.2 - Proportion of population with primary reliance on clean fuels and technology,Latin America and the Caribbean,At least 2 data points,33,48,0.69,0.86
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Northern Africa,At least 1 data point,5,6,0.83,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Southern Asia,At least 1 data point,9,9,1,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Caucasus and Central Asia,At least 1 data point,8,8,1,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Eastern Asia,At least 1 data point,6,6,1,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,South-eastern Asia,At least 1 data point,11,11,1,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Western Asia,At least 1 data point,12,13,0.92,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Developed regions,At least 1 data point,46,55,0.84,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Oceania,At least 1 data point,10,20,0.5,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Sub-Saharan Africa,At least 1 data point,48,51,0.94,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Latin America and the Caribbean,At least 1 data point,35,48,0.73,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Northern Africa,At least 2 data points,5,6,0.83,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Southern Asia,At least 2 data points,9,9,1,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Caucasus and Central Asia,At least 2 data points,8,8,1,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Eastern Asia,At least 2 data points,6,6,1,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,South-eastern Asia,At least 2 data points,11,11,1,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Western Asia,At least 2 data points,12,13,0.92,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Developed regions,At least 2 data points,46,55,0.84,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Oceania,At least 2 data points,10,20,0.5,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Sub-Saharan Africa,At least 2 data points,48,51,0.94,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.2,"By 2030, increase substantially the share of renewable energy in the global energy mix",7.2.1 - Renewable energy share in the total final energy consumption,Latin America and the Caribbean,At least 2 data points,35,48,0.73,0.84
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Northern Africa,At least 1 data point,5,6,0.83,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Southern Asia,At least 1 data point,9,9,1,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Caucasus and Central Asia,At least 1 data point,8,8,1,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Eastern Asia,At least 1 data point,5,6,0.83,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,South-eastern Asia,At least 1 data point,10,11,0.91,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Western Asia,At least 1 data point,12,13,0.92,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Developed regions,At least 1 data point,47,55,0.85,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Oceania,At least 1 data point,8,20,0.4,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Sub-Saharan Africa,At least 1 data point,48,51,0.94,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Latin America and the Caribbean,At least 1 data point,37,48,0.77,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Northern Africa,At least 2 data points,5,6,0.83,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Southern Asia,At least 2 data points,9,9,1,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Caucasus and Central Asia,At least 2 data points,8,8,1,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Eastern Asia,At least 2 data points,5,6,0.83,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,South-eastern Asia,At least 2 data points,10,11,0.91,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Western Asia,At least 2 data points,12,13,0.92,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Developed regions,At least 2 data points,47,55,0.85,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Oceania,At least 2 data points,8,20,0.4,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Sub-Saharan Africa,At least 2 data points,48,51,0.94,0.83
7,"Ensure access to affordable, reliable, sustainable and modern energy for all",7.3,"By 2030, double the global rate of improvement in energy efficiency",7.3.1 - Energy intensity measured in terms of primary energy and GDP,Latin America and the Caribbean,At least 2 data points,37,48,0.77,0.83
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Northern Africa,At least 1 data point,5,6,0.83,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Southern Asia,At least 1 data point,9,9,1,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Caucasus and Central Asia,At least 1 data point,8,8,1,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Eastern Asia,At least 1 data point,6,6,1,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,South-eastern Asia,At least 1 data point,11,11,1,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Western Asia,At least 1 data point,13,13,1,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Developed regions,At least 1 data point,52,55,0.95,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Oceania,At least 1 data point,15,20,0.75,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Sub-Saharan Africa,At least 1 data point,49,51,0.96,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Latin America and the Caribbean,At least 1 data point,42,48,0.88,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Northern Africa,At least 2 data points,5,6,0.83,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Southern Asia,At least 2 data points,9,9,1,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Caucasus and Central Asia,At least 2 data points,8,8,1,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Eastern Asia,At least 2 data points,6,6,1,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,South-eastern Asia,At least 2 data points,11,11,1,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Western Asia,At least 2 data points,13,13,1,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Developed regions,At least 2 data points,52,55,0.95,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Oceania,At least 2 data points,15,20,0.75,0.93
